SHINEuid,MonType,HER Number,Name,PrtctStat,Summary,PeriodStrt,PeriodEnd,Evidence,Descript,PrimRefNo,SHINE_name,CandStat,SHI_Form,SHI_Signif,SHI_StatID,SHI_Stat,Shape,BroadType_Code,Keep_YN.x,Keep_YN.y,countNoKeep,countSHINEuids
43518,BIELD,35159,"Shelter wall northwest of Lingy End, Borrowdale",,This small bield (wall built to give shelter to sheep) is situated northwest of Lingy End.,POST MEDIEVAL,POST MEDIEVAL,STRUCTURE,"This 2m long shelter wall is situated northwest of Lingy End. It is over 0.7m high (Borrowdale Data Collection Sheets).
~
This site is situated in Ordnance Survey field 519.",5fa01ece-0aea-42e1-a115-d089b70dbe58,"Structural remains of a post-medieval bield at Lingy End, Borrowdale",yes,Structure(s),Medium,2,Probable,Point,1,N,N,1,1
43519,BIELD,35160,"Bield East of White Crag, Borrowdale",,This well-preserved bield (a wall built to give shelter to sheep) is situated East of White Crag on the sloping hillside.,POST MEDIEVAL,POST MEDIEVAL,STRUCTURE,"Situated East of White Crag is a 7m long shelter wall that is 0.5m to 1.6m high (Borrowdale Data Collection Sheets).
~
This site is situated in Ordnance Survey field 519.",905b836a-cbd3-4c32-9e28-30f99249428e,"Structural remains of a post-medieval bield at White Crag, Borrowdale",yes,Structure(s),Medium,2,Probable,Point,1,N,N,1,1
43520,BIELD,35162,"Bield southwest of Lingy End, Borrowdale",,Situated southwest of Lingy End are three small bields (wall built to give shelter to sheep).,POST MEDIEVAL,POST MEDIEVAL,STRUCTURE,"Situated southwest of Lingy End is three short lengths of shelter walls up to 2.5m long and 0.7m at their highest (Borrowdale Data Collection Sheets).
~
This site is situated in Ordnance Survey field 519.",e4eb6e47-670c-4e20-82c4-56f6bc6c4449,"Structural remains of a post-medieval bield at Lingy End, Borrowdale",yes,Structure(s),Medium,2,Probable,Point,1,N,N,1,1
43522,BIELD,35226,"Bield North of Stonethwaite Beck, Borrowdale",,Situated North of Stonethwaite Beck is a large bield (wall built to give shelter to sheep).,POST MEDIEVAL,POST MEDIEVAL,STRUCTURE,"This shelter wall measures 5m long and 1m to 1.5m high; the site is in very good condition (Borrowdale Data Collection Sheets).
~
This site is situated in Ordnance Survey field number 783.",7d90bc62-65e4-4a49-93e8-eefb7ee40493,"Structural remains of a post-medieval bield at Stonethwaite Beck, Borrowdale",yes,Structure(s),Medium,2,Probable,Point,1,N,N,1,1
43523,BIELD,35278,"Bield North of Jopplety How, Borrowdale",,This small bield (wall built to give shelter to sheep) wall is situated on the hillside North of Jopplety How.,POST MEDIEVAL,POST MEDIEVAL,STRUCTURE,This small shelter wall is in a shelter area high on the fell side North of Jopplety How. The shelter measures 2.5m long and 1.3m high; it has large stone a either end. It is very neatly built and in very good condition (Borrowdale Data Collection Sheets,67a0faf3-42bd-48ce-9c1c-783d06542877,"Structural remains of a post-medieval bield at Jopplety How, Borrowdale",yes,Structure(s),Medium,2,Probable,Point,1,N,N,1,1
43583,BIELD,35608,"Bield West of Langstrath Beck, Langstrath, Borrowdale",,Situated on the West bank of Langstrath Beck is a bield (wall built to give shelter to sheep).,POST MEDIEVAL,POST MEDIEVAL,STRUCTURE,"This low wall comprising of large boulders measures 9m in length, 0.8m wide with a maximum wall height of 1m. It is located at the base of a low mound strewn with rock which may once have been part of a larger structure (Borrowdale Data Collection Sheets",8fa54178-719e-492d-9690-72ad5a52e422,"Structural remains of a post-medieval bield at Langstrath Beck, Borrowdale",yes,Structure(s),Medium,2,Probable,Point,1,N,N,1,1
43654,HOLLOW,35876,"Hollows on the Coniston Lakeshore, Water Park, Coniston Hall Farm",,"A series of hollows (hollow, concave formation or place, which has sometimes been dug out) which are possible fish ponds or clay extraction sites have been recorded as earthworks by the National Trust Sites and Monuments Record.",MEDIEVAL,POST MEDIEVAL,EARTHWORK,"There are a number of large hollows within Water Park, one of which are particularly large measuring some 25m x 20m in size. The features have been planted in parts with conifers that act as a scene between Coniston Water, the hollows are also partially",e7a233c3-6694-41b4-9c59-3a9e3c6f74a5,"Above-ground remains of ponds of unknown date at Water Park, Coniston",yes,Above-ground feature(s),Medium,2,Probable,Point,NA,N,N,1,1
43681,GRAVEL PIT,35983,"Gravel pit near Slack Cottage, High Wray",,"Post Medieval gravel pit (steep-sided pit formed by, and for, the extraction of gravel) recorded by The National Trust Sites and Monuments Record.",POST MEDIEVAL,POST MEDIEVAL,EARTHWORK,This is a gravel quarry roughly 20m by 18m in size. There is an entrance to the quarry facing East towards the lake and is likely to have been used when extracting gravel. The quarry is up to 4m deep and has steep sides which are exposed and without turf,67babfe3-e316-4ba0-b9be-77ef9a3bbb55,"Above-ground remains of a post-medieval gravel pit at Slack Cottage, Claife",yes,Above-ground feature(s),Low,2,Probable,Point,2,N,N,1,1
43703,BIELD,36415,"Bield northeast of High Arnside, Coniston",,This bield (wall built to give shelter to sheep) is located northeast of High Arnside.,POST MEDIEVAL,POST MEDIEVAL,UNCERTAIN EVIDENCE,Bield.,50cf60ba-56b9-4ab8-97e7-2d4f3cf7a8a9,"Structural remains of a post-medieval bield at High Arnside, Skelwith",yes,Structure(s),Medium,2,Probable,Point,1,N,N,1,1
43813,GRAVEL PIT,36926,"Gravel pit near Barrow Bay, Borrowdale",,"This gravel pit (steep-sided pit formed by, and for, the extraction of gravel) is near to Barrow Bay.",POST MEDIEVAL,POST MEDIEVAL,UNCERTAIN EVIDENCE,Gravel pit.,7d8647eb-9eae-4b66-b068-dc2463829435,"Above-ground remains of a post-medieval gravel pit at Barrow Bay, Borrowdale",yes,Above-ground feature(s),Low,2,Probable,Point,2,N,N,1,1
43815,GRAVEL PIT,36933,"Gravel pit at Buttermere Hause, Buttermere",,"This gravel pit (steep-sided pit formed by, and for, the extraction of gravel) is situated at Buttermere Hause on the East bank of Crummock Water.",POST MEDIEVAL,POST MEDIEVAL,UNCERTAIN EVIDENCE,Gravel pit.,e79d1052-cb9e-4857-9d7f-5a47e957bf3c,"Above-ground remains of a post-medieval gravel pit at Buttermere Hause, Buttermere",yes,Above-ground feature(s),Low,2,Probable,Point,2,N,N,1,1
43826,GRAVEL PIT,36998,"Gravel pit near Oxen Fell, Low Cross, Coniston",,"This gravel pit (steep-sided pit formed by, and for, the extraction of gravel) is situated near Oxen Fell, Low Cross.",POST MEDIEVAL,POST MEDIEVAL,UNCERTAIN EVIDENCE,Gravel pit.,060b327a-3f76-4552-a34f-411798485073,"Above-ground remains of a post-medieval gravel pit at Oxen Fell, Skelwith",yes,Above-ground feature(s),Low,2,Probable,Point,2,N,N,1,1
43827,GRAVEL PIT,37031,"Gravel pit near Wast Water, Wasdale",,"This gravel pit (steep-sided pit formed by, and for, the extraction of gravel) is situated on the West bank of Wast Water.",POST MEDIEVAL,POST MEDIEVAL,UNCERTAIN EVIDENCE,Gravel pit.,2121e018-3c36-415d-8f7d-c7ea52bf1339,"Above-ground remains of a post-medieval gravel pit at Wast Water, Wasdale",yes,Above-ground feature(s),Low,2,Probable,Point,2,N,N,1,1
44002,BIELD,39284,"Ruined Bield, High Arnside Farm, Coniston",,Ruined bield (a wall built to give shelter to sheep) of post medieval date.,POST MEDIEVAL,POST MEDIEVAL,STRUCTURE,This ruined bield wall is roughly 12m in length and is 0.4m wide and stands some 0.15m high (S4771).,d080085e-ab67-4fda-aecb-f5a4b95fb3c5,"Structural remains of a post-medieval bield at High Arnside Farm, Skelwith",yes,Structure(s),Medium,2,Probable,Point,1,N,N,1,1
44326,ARCHERY BUTTS,1105,"Lords Island Archery Butts, St. John's Castlerigg and Wythburn",,Earthwork forming possible archery butts (mound or structure on which targets are placed for archery practice or competition) of Medieval date.,MEDIEVAL,MEDIEVAL,EARTHWORK,"A square-ended straight trench 250 ft long on W side of Lords Island has its upcast forming a spoil bank on the lower (W) side and may have been used for archery butts.  Earthworks are situated on slightly sloping ground (S1361).
~
This site is also me",74427407-ddc0-458c-a2d8-59cc81837287,Above-ground remains of a medieval archery butts at at St. John's Castlerigg and Wythburn,yes,Above-ground feature(s),Low,2,Probable,Polygon,9,N,N,1,1
44520,FINDSPOT,3116,"Ayside Perforated Stone Find, Staveley",,Perforated stone  (stone with a hole in) find of unknown date.,UNCERTAIN,UNCERTAIN,FIND,Perforated stone found prior to 1887. In Transactions of Lancashire and Cheshire Archaeological Society dated 1887 p 327 (S1437).,0bb185a0-0e7d-4606-a765-71ba0e9eeeaf,,yes,,,NA,,Point,8,N,N,1,1
44529,COPPER WORKS,3159,"Dixon Ground, Coniston Copper Works",,Copper works (a site or establishment for the casting and refining of metallic copper) of Post Medieval date.,POST MEDIEVAL,POST MEDIEVAL,UNCERTAIN EVIDENCE,Copper mill. See the National Record of Industrial Monuments 443512 (S2391).,b27b6ce2-5fdd-4b2c-970c-7f02dfed1540,"Structural remains of a post-medieval copper mine at Dixon Ground, Coniston",yes,Structure(s),Medium,2,Probable,Point,2,N,N,2,2
44529,COPPER WORKS,3159,"Dixon Ground, Coniston Copper Works",,Copper works (a site or establishment for the casting and refining of metallic copper) of Post Medieval date.,POST MEDIEVAL,POST MEDIEVAL,STRUCTURE,Copper mill. See the National Record of Industrial Monuments 443512 (S2391).,b27b6ce2-5fdd-4b2c-970c-7f02dfed1540,"Structural remains of a post-medieval copper mine at Dixon Ground, Coniston",yes,Structure(s),Medium,2,Probable,Point,2,N,N,2,2
44572,LEAD MINE,3638,Threlkeld Lead Mine (Gategill),,Site of a lead mine of Post Medieval date.,POST MEDIEVAL,POST MEDIEVAL,DESTROYED MONUMENT,"Hutchinson mentions ""Mr Clarke ? went into one of the levels and found the works had been carried on previous to the use of gunpowder,as there were no other marks but of picks and wedges"" (S1227 vol 1 p 426). 
~
Postlethwaite lists Gategill as one of t",1559e754-11c0-42cd-9b8e-131247276b01,"Above-ground and structural remains of a post-medieval lead mine at Gategill, Threlkeld",yes,Structure(s) + above-ground feature(s),Medium,2,Probable,Polygon,NA,N,N,1,1
44748,VERMIN TRAP,6662,"St. John's Castlerigg & Wythburn, The Benn Fox Trap",,A fox trap (a device used to trap or kill foxes) of unknown date.,UNCERTAIN,UNCERTAIN,STRUCTURE,"A well-preserved fox-trap of ""goose bield"" type, built against a suitable boulder about 10 ft high, embedded in a steep hillside 100 yds from the route of ascent of Gatescarn Pass. This site was recorded by Dr Delap (S2209). 
~
This site was located du",75320476-89a1-497a-aee7-ab9c77d30f4e,"Structural remains of a post-medieval vermin trap at The Benn, St John's Castlerigg and Wythburn",yes,Above-ground feature(s),Medium,2,Probable,Point,NA,N,N,1,1
44841,LEAD MINE,11763,Blencathra Lead Mine,,Site of a lead mine and associated features of Post Medieval date.,POST MEDIEVAL,POST MEDIEVAL,DESTROYED MONUMENT,"Blencathra Lead Mine has been disused since before 1900. The site is shown on the OS 6"" 1st edition map of Westmorland sheet 56 (S1177) and the 2nd edition map sheet 56.15 (S2080). 
~
Warren Allison during a site visit in January 1999, states that ther",0ed8700f-4ad3-42a4-8832-896ff0465d3c,"Above-ground and structural remains of a post-medieval lead mine at Blencathra, Threlkeld",yes,Structure(s) + above-ground feature(s),Medium,2,Probable,Polygon,NA,N,N,1,1
44848,LEAD MINE,11814,"Thornthwaite Lead Mine, Above Derwent",,Site of a lead mine of unknown date.,UNCERTAIN,UNCERTAIN,DESTROYED MONUMENT,"Site of a Lead Mine shown on the OS 6"" 1st edition map of Cumberland sheet 56 (S1177). A disused Level shown on the OS 1:10000 map sheet NY22NW 1979 (S2168).
~
Also recorded by M Davies-Shiel on his 1990 map (S1286).
~
Included in 'Silver in Galena i",474c86b2-77f4-4c33-b7e9-d8290b6d851f,"Above-ground remains of a lead mine of unknown date at Thornthwaite, Above Derwent",yes,Above-ground feature(s),Low,2,Probable,Polygon,NA,N,N,1,1
44849,LEAD MINE,11815,"Thornthwaite Lead Mine, Above Derwent",,Site of a lead mine of unknown date.,UNCERTAIN,UNCERTAIN,DESTROYED MONUMENT,"Site of a Lead Mine including two disused Levels and two disused Shafts shown on the OS 6"" 1st edition map of Cumberland sheet 64 (S1177).
~
Included in 'Silver in Galena in the English Lake District' where the author presents the silver content in the",b8538214-76c7-4302-af22-a368842c8691,"Above-ground remains of a lead mine of unknown date at Thornthwaite, Above Derwent",yes,Above-ground feature(s),Low,2,Probable,Polygon,NA,N,N,1,1
44853,LEAD MINE,11835,Blea Crag Lead Mine,,Site of a lead mine of unknown date.,UNCERTAIN,UNCERTAIN,DESTROYED MONUMENT,Site of a Lead Mine consisting of two Levels and two Shafts shown on the OS 1:10000 map sheet NY32NW 1978 (S2162).,920c79db-6ec2-4037-b17d-2d4151c73cc3,"Above-ground remains of a lead mine of unknown date at Blea Crag, Threlkeld",yes,Above-ground feature(s),Low,2,Probable,Polygon,NA,N,N,1,1
44854,LEAD MINE,11837,Mousthwaite Comb Lead Mine,,Site of a lead mine of unknown date.,UNCERTAIN,UNCERTAIN,DESTROYED MONUMENT,"Site of an old Lead Mine shown on the OS 1:10000 map sheet NY32NW 1978 (S2162). 
~
Warren Allison states that a level can be seen here.",95f62c6e-60a4-402a-ae62-f6e708926fe4,"Above-ground remains of a quarry of unknown date at Mousthwaite Comb, Threlkeld",yes,Above-ground feature(s),Low,2,Probable,Polygon,NA,N,N,1,1
44855,LEAD MINE,11838,Blencathra Lead Mine,,Site of a lead mine of Post Medieval date.  See also HER 12445.,POST MEDIEVAL,POST MEDIEVAL,DESTROYED MONUMENT,"Site of a Lead Mine shown on the OS 1:10000 map sheet NY32NW 1978 (S2162). 
~
Warren Allison states that there are shafts, levels and remains of old buildings at this mine (S2192). 
~
Also see HER 12445.",2369cda4-4a87-4576-8cbe-4805134e7d69,"Above-ground and structural remains of a post-medieval lead mine at Blencathra, Mungrisdale",yes,Structure(s) + above-ground feature(s),Medium,2,Probable,Polygon,NA,N,N,1,1
44856,LEAD MINE,11839,Bannerdale Crags Lead Mine,,Site of a lead mine of unknown date.,UNCERTAIN,UNCERTAIN,DESTROYED MONUMENT,"Site of an old Lead Mine, still marked by OS, shown on the OS 6"" 1st edition map of Cumberland sheet 57 (S1177).",1fb61522-f412-419c-af29-e262819defa8,"Above-ground and structural remains of a lead mine of unknown date at Bannerdale Crags, Mungrisdale",yes,Structure(s) + above-ground feature(s),Medium,2,Probable,Polygon,NA,N,N,1,1
44885,LEAT,12038,"Borrowdale Mill Race, Above Derwent",,Site of a possible  mill race (the channel of water that provides a current of water to drive a millwheel) of unknown date.,UNCERTAIN,UNCERTAIN,DESTROYED MONUMENT,"No trace of the Mill Race exists today, according to the OS Map and even the 25"" 1st edition map of Cumberland sheet 64.13 shows only the course of the Race but no buildings (S2589). The Race ran to or from the Reservoir which is still marked today.",2223d47e-8557-45ad-91dc-b6424bee04ab,Above and below-ground remains of a mill race and reservoir of unknown date at Above Derwent,yes,Above + below-ground feature(s),Low,2,Probable,Line,NA,N,N,1,1
44894,COPPER MINE,12078,"Ellers Copper Mine, Borrowdale",,Site of a copper mine of unknown date.,UNCERTAIN,UNCERTAIN,DESTROYED MONUMENT,"Site of an old Copper Mine and an old Level, no longer marked by OS, shown on the OS 6"" 1st edition map of Cumberland sheet 70 (S1177).",dbc93b25-0bef-4d1b-9fc6-6ad4a988bb1e,"Above-ground remains of a copper mine and level of unknown date at Ellers, Borrowdale",yes,Above-ground feature(s),Low,2,Probable,Polygon,2,N,N,1,1
44929,COPPER MINE,12299,Lathery Beck Copper  Mine,,Site of a copper mine of unknown date.,UNCERTAIN,UNCERTAIN,DESTROYED MONUMENT,"Site of a Copper Mine, still marked by OS, shown on the OS 6"" 1st edition map of Cumberland (S1177).",af6d26e8-e3d3-495c-878b-f4d55a42f8e2,"Above-ground remains of a copper mine of unknown date at Lathery Beck, Whicham",yes,Above-ground feature(s),Low,2,Probable,Polygon,2,N,N,1,1
