shine_uid,shine_name,shine_form,significan,web_url,last_edit,FISH_Broad_Type,FISH_Type_Count,FISH_Rank,Aggregated_Period,Period_Rank,Status_MAx
45132,"Above-ground remains of a quarry of unknown date at Raven Scar, Upper Allithwaite",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-02-28 00:00:00,INDUSTRIAL,1,10,UNCERTAIN,1,
45133,"Structural remains of a post-medieval lime kiln at Newton Heads, Upper Allithwaite",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2013-02-28 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
45135,"Above-ground remains of a quarry of unknown date at Hampsfield, Broughton East",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-02-28 00:00:00,INDUSTRIAL,1,10,UNCERTAIN,1,
45136,"Above-ground remains of a quarry of unknown date at Lindale, Upper Allithwaite",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-02-28 00:00:00,INDUSTRIAL,1,10,UNCERTAIN,1,
45139,"Above-ground remains of a quarry of unknown date at Wilson Hills, Upper Allithwaite",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-02-28 00:00:00,INDUSTRIAL,1,10,UNCERTAIN,1,
45144,"Above-ground remains of a quarry of unknown date at Barrow Hollin, Upper Allithwaite",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-02-28 00:00:00,INDUSTRIAL,1,10,UNCERTAIN,1,
45152,"Above-ground remains of a medieval bloomery at Cinderdale Beck, Nether Wasdale",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-02-28 00:00:00,INDUSTRIAL,1,10,MEDIEVAL (1066-1540),5,
45175,"Site of a medieval bloomery and pits, Low Park, Witherslack",Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2019-04-23 00:00:00,INDUSTRIAL,1,10,MEDIEVAL (1066-1540),5,
45176,"Structural remains of a post-medieval mill at Aynsome, Broughton East",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2013-02-28 00:00:00,AGRICULTURE AND SUBSISTENCE,1,11,POST-MEDIEVAL (1540-1900),4,
45179,"Above-ground remains of a quarry of unknown date at Fellside, Haverthwaite",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-02-28 00:00:00,INDUSTRIAL,1,10,UNCERTAIN,1,
45185,"Above-ground remains of a quarry of unknown date at Stockbird Head, Colton",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-02-28 00:00:00,INDUSTRIAL,1,10,UNCERTAIN,1,
45187,"Above-ground remains of a quarry of unknown date at Roundsea Wood, Haverthwaite",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-02-28 00:00:00,INDUSTRIAL,2,10,UNCERTAIN,1,
45188,"Above-ground remains of a quarry of unknown date at Bark House Wood, Haverthwaite",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-02-28 00:00:00,INDUSTRIAL,1,10,UNCERTAIN,1,
45189,"Above-ground remains of a quarry of unknown date at Low Wood, Haverthwaite",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-02-28 00:00:00,INDUSTRIAL,1,10,UNCERTAIN,1,
45191,Above-ground remains of a gravel pit of unknown date at Haverthwaite,Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-02-28 00:00:00,MONUMENT (BY FORM),1,3,UNCERTAIN,1,
45193,"Structural remains of a footbridge of unknown date at Gill Wood, Staveley in Cartmel",Structure(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-02-28 00:00:00,TRANSPORT,1,6,UNCERTAIN,1,
45194,"Above-ground remains of a lime kiln of unknown date at Low House, Staveley in Cartmel",Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2013-02-28 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
45195,"Structural remains of a forge of unknown date at Field Broughton, Broughton East",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2013-02-28 00:00:00,INDUSTRIAL,1,10,UNCERTAIN,1,
45196,"Structural remains of a post-medieval school at Staveley, Staveley in Cartmel",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2013-02-28 00:00:00,EDUCATION,1,1,UNCERTAIN,1,
45198,"Structural remains of a post-medieval summer house at High Stott Park, Colton",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2013-02-28 00:00:00,"GARDENS, PARKS AND URBAN SPACES",1,9,UNCERTAIN,1,
45202,"Structural remains of a post-medieval school and church at Finsthwaite, Colton",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2013-02-28 00:00:00,EDUCATION,1,1,POST-MEDIEVAL (1540-1900),4,
45204,"Above-ground and structural remains of a post-medieval tannery at Rusland, Colton",Structure(s) + above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2013-02-28 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
45205,"Structural remains of a footbridge of unknown date at Hay, Colton",Structure(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-02-28 00:00:00,TRANSPORT,1,6,UNCERTAIN,1,
45206,"Structural remains of a footbridge of unknown date at The Strands, Colton",Structure(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-02-28 00:00:00,TRANSPORT,1,6,UNCERTAIN,1,
45207,"Structural remains of a post-medieval school at Rusland, Colton",Structure(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-02-28 00:00:00,EDUCATION,1,1,UNCERTAIN,1,
45208,"Structural remains of a footbridge of unknown date at Thwaite Moss, Colton",Structure(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,TRANSPORT,1,6,UNCERTAIN,1,
45209,"Structural remains of a post-medieval nonconformist meeting house at Abbot Oak, Colton",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,"RELIGIOUS, RITUAL AND FUNERARY",1,7,POST-MEDIEVAL (1540-1900),4,Listed Building
45212,"Structural remains of a footbridge of unknown date at Brown Howe, Blawith and Subberthwaite",Structure(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,TRANSPORT,1,6,UNCERTAIN,1,
45213,Structural remains of a post-medieval smithy and coaching inn at Torver,Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,INDUSTRIAL,1,10,UNCERTAIN,1,
45215,"Above-ground remains of a quarry of unknown date at Broughton Moor, Broughton West",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,INDUSTRIAL,1,10,UNCERTAIN,1,
45216,"Above-ground remains of a quarry of unknown date at Appletree Worth, Broughton West",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,INDUSTRIAL,1,10,UNCERTAIN,1,
45221,"Structural remains of a footbridge of unknown date at Seathwaite, Dunnerdale with Seathwaite",Structure(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,TRANSPORT,1,6,UNCERTAIN,1,
45222,"Structural remains of a footbridge of unknown date at Tarn Beck, Dunnerdale with Seathwaite",Structure(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,TRANSPORT,1,6,UNCERTAIN,1,
45223,"Structural remains of a footbridge of unknown date at Tongue House, Dunnerdale with Seathwaite",Structure(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,TRANSPORT,1,6,UNCERTAIN,1,
45225,"Structural remains of a post-medieval inn at Seathwaite, Dunnerdale with Seathwaite",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,COMMERCIAL,1,1,POST-MEDIEVAL (1540-1900),4,
45226,"Above-ground remains of a quarry of unknown date at Jordan Crag, Broughton West",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,INDUSTRIAL,2,10,UNCERTAIN,1,
45227,"Above-ground remains of a post-medieval lime kiln at Appletree Worth, Broughton West",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
45229,"Above-ground remains of a quarry of unknown date at Cat Hole, Dunnerdale with Seathwaite",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,INDUSTRIAL,1,10,UNCERTAIN,1,
45230,"Below-ground remains of a post-medieval reservoir at Woodland Grove, Kirkby Ireleth",Below-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,WATER SUPPLY AND DRAINAGE,1,1,POST-MEDIEVAL (1540-1900),4,
45232,"Structural remains of a post-medieval nonconformist meeting house at Howbeck, Caldbeck",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,"RELIGIOUS, RITUAL AND FUNERARY",1,7,POST-MEDIEVAL (1540-1900),4,Listed Building
45235,"Structural remains of a post-medieval hall house and medieval pele tower at Hollin Hall, Crook",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,DOMESTIC,1,5,MEDIEVAL (1066-1540),5,Listed Building
45244,"Above-ground and structural remains of a mine of unknown date at Stonegarth Wood, Ulpha",Structure(s) + above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,INDUSTRIAL,2,10,POST-MEDIEVAL (1540-1900),4,
45245,"Structural remains of a post-medieval bridge at Hucks Bridge, Whinfell",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,TRANSPORT,1,6,POST-MEDIEVAL (1540-1900),4,Listed Building
45246,"Structural remains of a post-medieval bridge at Bannisdale, Fawcett Forest",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,TRANSPORT,2,6,POST-MEDIEVAL (1540-1900),4,
45247,"Structural remains of a post-medieval bridge at Bannisdale, Fawcett Forest",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,TRANSPORT,1,6,POST-MEDIEVAL (1540-1900),4,Listed Building
45248,"Structural remains of a post-medieval toll bar at Bannisdale, Fawcett Forest",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,TRANSPORT,1,6,POST-MEDIEVAL (1540-1900),4,
45249,"Structural remains of a post-medieval bridge at Dryhowe, Fawcett Forest",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,TRANSPORT,1,6,POST-MEDIEVAL (1540-1900),4,
45251,"Above-ground remains of a post-medieval quarry at Stockdale, Longsleddale",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
45252,"Structural remains of a post-medieval lime kiln at Stockdale, Longsleddale",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
45253,"Structural remains of a post-medieval bridge at Scot Bridge, Lakes",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,TRANSPORT,1,6,POST-MEDIEVAL (1540-1900),4,
45254,"Above-ground remains of a post-medieval quarry at Allen Knott, Windermere",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
45255,"Structural remains of a post-medieval bridge at Church Bridge, Windermere",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,TRANSPORT,1,6,POST-MEDIEVAL (1540-1900),4,
45256,"Structural remains of a post-medieval bridge at Troutbeck Bridge, Windermere",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,TRANSPORT,2,6,MEDIEVAL (1066-1540),5,
45257,"Above-ground and structural remains of a post-medieval watermill, Troutbeck Bridge, Windermere",Structure(s) + above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,INDUSTRIAL,2,10,POST-MEDIEVAL (1540-1900),4,
45258,"Above-ground remains of a post-medieval gravel pit at Howe Hill, Windermere",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
45259,"Above-ground remains of a post-medieval quarry at Moor Howe, Windermere",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
45260,"Above-ground remains of post-medieval quarries at Latrigg Tarn, Windermere",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
45261,"Structural remains of a post-medieval sawmill at Ambleside, Lakes",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
45264,"Above-ground remains of a post-medieval quarry at Rothay, Lakes",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
45265,"Above-ground remains of a post-medieval quarry at Ashley Green, Lakes",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
45266,"Above-ground remains of a post-medieval quarry at Scalehow, Lakes",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
45267,"Above-ground and structural remains of a post-medieval quarry at Ecclerigg, Lakes",Structure(s) + above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
45268,"Above-ground remains of a post-medieval quarry at Brockhole, Lakes",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
45269,"Structural remains of a post-medieval bridge at Miller Bridge, Lakes",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,TRANSPORT,1,6,POST-MEDIEVAL (1540-1900),4,
45270,"Structural remains of a post-medieval bridge at Rothay Bridge, Lakes",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,TRANSPORT,1,6,POST-MEDIEVAL (1540-1900),4,Listed Building
45271,"Structural remains of a post-medieval bridge at Holbeck Bridge, Lakes",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,TRANSPORT,1,6,POST-MEDIEVAL (1540-1900),4,
45272,"Structural remains of a post-medieval bridge at Low Bridge, Kentmere",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,TRANSPORT,1,6,POST-MEDIEVAL (1540-1900),4,
45276,"Structural remains of a post-medieval bridge at Poundfell Howe, Lakes",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,TRANSPORT,1,6,POST-MEDIEVAL (1540-1900),4,
45277,"Structural remains of post-medieval watermills at Skelwith Bridge, Lakes",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
45279,"Above-ground remains of a post-medieval quarry at Ellers Brow, Lakes",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
45280,"Above-ground remains of a post-medieval quarry at Neaum Crag, Lakes",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
45281,"Above-ground remains of a post-medieval quarry at Yew Crags, Lakes",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
45283,"Structural remains of a post-medieval bridge at Skelwith, Lakes",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,TRANSPORT,1,6,POST-MEDIEVAL (1540-1900),4,Listed Building
45284,"Structural remains of a post-medieval toll house at Grasmere, Lakes",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,TRANSPORT,1,6,POST-MEDIEVAL (1540-1900),4,
45285,"Structural remains of a post-medieval bridge at Grasmere, Lakes",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,TRANSPORT,1,6,POST-MEDIEVAL (1540-1900),4,
45286,"Structural remains of a post-medieval bridge at Goodybridge, Lakes",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,TRANSPORT,1,6,POST-MEDIEVAL (1540-1900),4,
45287,"Structural remains of a post-medieval bridge at Smithy Bridge, Lakes",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,TRANSPORT,1,6,POST-MEDIEVAL (1540-1900),4,
45288,"Structural remains of a post-medieval lime kiln at Riddings, Lakes",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
45289,"Above-ground remains of post-medieval quarries at White Moss, Lakes",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,INDUSTRIAL,2,10,POST-MEDIEVAL (1540-1900),4,
45291,"Above-ground remains of a quarry of unknown date at Thrang Farm, Lakes",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
45292,"Above-ground remains of a post-medieval gravel pit at Stock Bridge, Lakes",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
45293,"Structural remains of a post-medieval bridge at Stock Bridge, Lakes",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,TRANSPORT,1,6,POST-MEDIEVAL (1540-1900),4,
45294,"Above-ground remains of a post-medieval gravel pit at Pets Bridge, Lakes",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
45295,"Structural remains of a post-medieval bridge at Pelter Bridge, Lakes",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,TRANSPORT,1,6,POST-MEDIEVAL (1540-1900),4,Listed Building
45296,"Structural remains of a post-medieval bridge at Rydal, Lakes",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,TRANSPORT,1,6,POST-MEDIEVAL (1540-1900),4,Register of Parks and Gardens
45297,"Structural remains of a post-medieval bridge at Rydal, Lakes",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,TRANSPORT,1,6,POST-MEDIEVAL (1540-1900),4,
45299,"Above-ground remains of a post-medieval quarry at Low Grove, Lakes",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
45302,"Above and below-ground remains of a post-medieval cemetery at Church Lane, Crosthwaite and Lyth",Above + below-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,"RELIGIOUS, RITUAL AND FUNERARY",1,7,POST-MEDIEVAL (1540-1900),4,
45303,"Above-ground and structural remains of a post-medieval mill at Gilpin Mill, Crook",Structure(s) + above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,INDUSTRIAL,2,10,POST-MEDIEVAL (1540-1900),4,
45304,"Above-ground remains of a quarry of unknown date at Old Hall Road, Windermere",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
45305,"Above-ground remains of a quarry of unknown date at Hammerbank, Windermere",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
45306,"Above-ground remains of a quarry of unknown date at Elleray Wood, Windermere",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
45307,"Above-ground remains of a post-medieval quarry at Heathwaite, Windermere",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
45308,"Above-ground remains of a mill race of unknown date at Dodds Howe, Crosthwaite",Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,UNASSIGNED,2,2,UNCERTAIN,1,
45313,"Above-ground remains of a post-medieval quarry at Helm Road, Windermere",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
45314,"Below-ground remains of a post-medieval cemetery at Warriner Yeat, Crook",Below-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,"RELIGIOUS, RITUAL AND FUNERARY",1,7,POST-MEDIEVAL (1540-1900),4,
45315,"Above-ground remains of a post-medieval quarry at Boars Rock, Crook",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
45316,"Structural remains of a post-medieval watermill at Ings, Hugill",Structure(s),Low,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
45317,"Structural remains of a post-medieval bridge at Gilpin Bridge, Crook",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2013-03-01 00:00:00,TRANSPORT,1,6,POST-MEDIEVAL (1540-1900),4,
